LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_sth,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,ID,percent_open,percent_click
445,0,43,0,810,0,713,0,0,4,0,7,42,2,0,350,0,0,0,0,0,7,0,0,0,1,0,0,2017,177,1.1360448807854138,0.05308641975308642
39,0,8,0,21,0,61,0,0,1,0,0,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,130,178,0.3442622950819672,0.38095238095238093
250,0,6,0,4,0,148,0,0,3,0,0,8,2,0,225,0,1,0,0,0,2,0,0,7,0,0,0,414,179,0.02702702702702703,1.5
316,0,40,3,373,3,287,0,0,8,0,0,20,1,4,279,0,0,0,0,0,2,0,0,0,0,0,0,1024,180,1.2996515679442509,0.10723860589812333
24,0,16,1,96,1,71,0,0,1,0,0,0,0,0,18,0,0,0,0,0,1,0,0,4,0,0,0,210,181,1.352112676056338,0.16666666666666666
10,0,1,0,16,1,49,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,182,0.32653061224489793,0.0625
522,2,14,0,12,1,226,0,0,2,0,0,35,1,0,480,0,0,1,0,1,3,0,0,0,1,0,0,780,183,0.05309734513274336,1.1666666666666667
104,0,14,0,62,1,167,0,0,1,0,0,0,1,0,56,0,0,0,0,1,2,0,0,9,0,0,0,350,184,0.3712574850299401,0.22580645161290322
224,0,7,0,5,0,121,0,0,1,0,0,0,0,0,203,0,0,0,0,0,2,0,0,17,0,0,0,358,185,0.04132231404958678,1.4
24,0,1,0,62,1,93,0,0,1,0,0,2,1,0,9,0,0,0,0,0,1,0,0,2,0,0,0,183,186,0.6666666666666666,0.016129032258064516
25,0,7,4,88,5,50,0,0,1,0,1,5,1,0,3,0,0,0,0,2,1,0,0,0,1,0,0,182,187,1.76,0.07954545454545454
402,0,16,0,11,0,155,0,0,1,0,1,11,1,0,347,0,0,0,0,1,2,0,0,2,0,0,0,586,188,0.07096774193548387,1.4545454545454546
11,0,3,0,45,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,112,189,0.8653846153846154,0.06666666666666667
38,0,4,0,40,1,155,0,0,0,0,0,18,1,0,15,0,0,0,0,0,2,0,0,3,0,0,0,239,190,0.25806451612903225,0.1
321,0,9,5,379,2,161,0,0,1,0,1,5,1,0,293,0,1,0,0,0,2,0,0,16,0,0,0,880,191,2.3540372670807455,0.023746701846965697
314,0,35,2,322,3,168,0,0,5,0,0,23,1,1,266,0,0,1,0,0,2,0,0,2,0,4,1,853,192,1.9166666666666667,0.10869565217391304
52,0,6,0,19,0,257,0,0,1,0,0,6,2,0,33,0,1,0,0,0,2,0,0,1,0,0,0,338,193,0.07392996108949416,0.3157894736842105
96,0,27,0,202,0,87,0,0,2,0,2,11,1,0,79,0,0,0,0,0,1,0,0,0,0,0,0,414,194,2.32183908045977,0.13366336633663367
258,0,9,0,37,0,41,0,0,1,0,0,15,1,0,233,0,0,0,0,0,2,0,0,0,0,1,0,348,195,0.9024390243902439,0.24324324324324326
29,0,6,0,38,0,19,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,93,196,2.0,0.15789473684210525
29,0,20,1,65,2,196,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,313,197,0.33163265306122447,0.3076923076923077
408,0,21,0,87,0,176,0,0,1,0,6,15,1,0,363,0,0,0,0,0,2,0,0,5,0,0,1,695,198,0.4943181818181818,0.2413793103448276
718,12,20,0,48,0,152,0,0,4,0,0,16,2,0,659,0,0,3,0,0,2,0,0,1,0,0,1,954,199,0.3157894736842105,0.4166666666666667
14,0,1,1,28,1,82,0,0,1,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,128,200,0.34146341463414637,0.03571428571428571
108,0,7,3,50,4,81,1,0,0,0,0,50,1,0,0,0,0,1,0,0,7,0,0,23,0,0,1,256,201,0.6172839506172839,0.14
140,0,18,0,58,0,264,0,0,2,0,0,1,1,0,119,0,0,0,0,0,2,0,1,0,0,0,0,483,202,0.2196969696969697,0.3103448275862069
338,0,4,2,3,2,57,0,0,1,0,0,3,0,0,330,0,0,0,0,0,1,0,0,4,0,0,0,407,203,0.05263157894736842,1.3333333333333333
108,0,4,0,2,0,82,0,0,1,0,0,5,1,0,97,0,0,0,0,0,1,0,0,1,0,0,0,198,204,0.024390243902439025,2.0
167,4,11,0,119,0,156,0,0,1,1,0,2,2,0,133,0,0,0,0,0,2,0,1,6,0,0,0,460,205,0.7628205128205128,0.09243697478991597
379,0,27,13,30,13,368,0,0,4,0,3,7,2,0,279,0,0,0,0,0,4,0,0,56,0,19,12,864,206,0.08152173913043478,0.9
30,0,31,0,182,0,132,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0,15,0,0,0,376,207,1.378787878787879,0.17032967032967034
69,0,2,1,45,2,44,0,0,1,0,1,8,0,0,47,0,0,0,0,0,1,0,0,0,0,0,0,164,208,1.0227272727272727,0.044444444444444446
64,0,14,0,11,0,102,0,0,2,0,0,0,1,0,46,0,0,0,0,0,1,0,0,0,1,0,0,194,209,0.10784313725490197,1.2727272727272727
414,0,39,21,122,22,177,0,0,3,0,0,0,1,0,366,0,0,0,0,0,2,0,0,3,0,0,0,796,210,0.6892655367231638,0.319672131147541
647,0,12,1,12,3,132,0,0,1,0,0,9,2,1,619,0,0,0,0,0,2,0,0,1,0,0,0,810,211,0.09090909090909091,1.0
745,0,5,0,34,2,46,0,0,3,0,11,19,1,1,690,0,0,0,0,0,1,0,0,3,0,0,0,834,212,0.7391304347826086,0.14705882352941177
166,5,25,1,126,1,168,0,0,8,0,0,5,2,1,127,0,0,0,1,1,2,0,0,7,0,0,0,502,213,0.75,0.1984126984126984
70,0,7,0,68,0,91,0,0,1,0,0,3,1,0,60,0,0,0,0,0,1,0,0,0,1,0,0,239,214,0.7472527472527473,0.10294117647058823
91,0,7,6,154,5,14,0,0,1,0,1,7,1,0,76,0,0,0,0,0,1,0,0,0,0,0,0,279,215,11.0,0.045454545454545456
534,0,6,3,10,3,119,0,0,1,0,18,23,1,0,487,0,0,0,0,0,2,0,0,1,0,0,0,677,216,0.08403361344537816,0.6
125,0,11,0,50,0,190,0,0,1,0,0,1,1,0,85,0,0,0,0,1,2,0,0,18,0,0,0,378,217,0.2631578947368421,0.22
605,0,32,2,88,2,275,0,0,7,0,2,1,1,0,561,0,0,1,0,1,2,0,1,17,0,0,1,1007,218,0.32,0.36363636363636365
116,2,8,5,5,6,178,0,0,3,0,1,7,1,0,85,0,0,0,0,0,2,0,0,4,0,0,0,324,219,0.028089887640449437,1.6
280,0,27,12,310,11,173,0,0,2,0,0,8,2,1,228,0,0,0,0,0,2,0,0,0,1,0,0,817,220,1.7919075144508672,0.08709677419354839
33,0,4,0,34,1,66,0,0,1,0,0,0,1,0,22,0,0,0,0,0,1,0,0,10,0,0,0,140,221,0.5151515151515151,0.11764705882352941
74,6,12,0,181,0,123,0,0,1,0,0,7,1,1,52,0,0,0,1,0,1,0,1,2,3,0,0,401,222,1.4715447154471544,0.06629834254143646
229,2,13,0,11,0,70,0,0,1,0,0,13,1,0,210,0,0,0,1,0,1,0,0,0,0,0,0,327,223,0.15714285714285714,1.1818181818181819
1046,0,30,1,32,1,161,0,0,1,0,0,10,1,0,1006,0,0,0,0,0,2,0,0,21,0,0,0,1273,224,0.19875776397515527,0.9375
372,0,28,3,35,1,172,0,0,4,0,0,3,1,1,292,0,0,0,0,0,10,0,0,41,1,0,0,614,225,0.20348837209302326,0.8
403,1,1,0,124,0,91,0,0,1,0,0,0,1,2,390,0,0,1,0,0,1,0,0,8,0,0,0,622,226,1.3626373626373627,0.008064516129032258
231,0,5,0,35,0,177,0,0,2,0,0,8,2,0,186,0,0,0,0,1,2,0,0,0,0,0,0,451,227,0.1977401129943503,0.14285714285714285
495,0,29,5,171,7,389,0,0,3,0,0,6,1,0,427,0,0,0,0,0,2,0,0,0,0,0,0,1098,228,0.43958868894601544,0.1695906432748538
298,0,11,1,8,2,166,0,0,1,0,1,3,1,2,267,0,0,0,0,0,2,0,0,1,0,0,0,488,229,0.04819277108433735,1.375
283,0,8,1,75,2,106,0,0,1,0,0,2,1,0,264,0,0,0,0,0,1,0,0,4,0,1,0,477,230,0.7075471698113207,0.10666666666666667
114,0,6,0,120,0,104,0,0,1,0,0,3,1,0,82,0,0,0,0,0,1,0,0,3,0,0,0,346,231,1.1538461538461537,0.05
938,0,19,1,14,1,121,0,0,4,0,0,16,1,2,906,0,0,0,0,1,2,0,0,0,0,0,0,1096,232,0.11570247933884298,1.3571428571428572
39,0,0,9,0,12,15,0,0,0,0,0,15,5,0,21,0,0,0,0,1,1,0,0,0,0,0,0,80,233,0.0,
273,0,3,0,9,0,50,1,0,2,0,0,1,2,0,257,0,0,0,0,0,1,0,0,9,0,0,0,339,234,0.18,0.3333333333333333
52,0,13,0,39,0,77,0,0,1,0,0,14,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,182,235,0.5064935064935064,0.3333333333333333
446,0,12,12,276,8,157,0,0,1,0,2,9,2,1,416,0,0,1,0,0,2,0,0,9,0,0,0,914,236,1.7579617834394905,0.043478260869565216
14,0,10,2,9,1,48,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,237,0.1875,1.1111111111111112
365,0,48,2,261,1,168,0,0,1,0,0,5,2,0,333,0,0,0,0,0,2,0,1,8,1,0,1,850,238,1.5535714285714286,0.1839080459770115
124,0,2,0,19,0,14,0,0,1,0,1,5,1,0,101,0,0,0,0,0,1,0,0,0,0,0,0,161,239,1.3571428571428572,0.10526315789473684
87,0,3,8,16,8,66,0,0,0,0,1,4,1,1,70,0,0,0,0,0,1,0,0,0,0,0,0,189,240,0.24242424242424243,0.1875
93,0,9,0,40,0,72,0,0,1,0,0,4,2,0,80,0,0,0,0,0,1,0,0,0,1,0,0,218,241,0.5555555555555556,0.225
10,0,2,0,2,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,63,242,0.04081632653061224,1.0
542,0,13,1,12,2,160,0,0,2,0,0,10,1,0,511,0,0,0,0,0,2,0,1,1,0,0,0,732,243,0.075,1.0833333333333333
308,0,6,2,16,2,175,0,0,1,0,0,11,1,0,281,0,0,0,0,1,2,0,0,1,0,0,0,511,244,0.09142857142857143,0.375
412,0,21,3,28,2,152,0,0,3,0,0,1,1,0,386,0,0,0,0,0,2,0,0,14,2,0,1,623,245,0.18421052631578946,0.75
9,0,3,0,3,0,57,0,0,1,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,73,246,0.05263157894736842,1.0
124,0,3,5,3,7,11,0,0,1,0,1,10,0,0,105,0,0,0,0,0,1,0,0,5,0,5,5,163,247,0.2727272727272727,1.0
853,4,99,110,1982,66,804,0,0,5,0,0,198,4,0,510,0,0,2,0,0,5,5,0,0,0,0,0,3922,248,2.4651741293532337,0.04994954591321897
428,3,13,3,59,5,273,0,0,2,0,0,6,2,0,403,0,0,0,0,0,2,1,0,4,0,3,2,793,249,0.21611721611721613,0.22033898305084745
578,1,26,2,201,2,266,0,0,7,0,0,2,1,3,543,0,1,0,0,0,2,0,0,6,0,0,0,1079,250,0.7556390977443609,0.12935323383084577
98,0,22,1,136,1,175,0,0,1,0,0,1,2,1,72,0,0,0,0,0,2,0,1,13,0,0,0,436,251,0.7771428571428571,0.16176470588235295
201,0,18,1,89,2,351,0,0,4,0,0,11,1,0,166,0,1,0,0,0,2,0,0,10,0,0,0,668,252,0.2535612535612536,0.20224719101123595
623,0,22,2,24,3,185,0,0,3,0,0,3,1,0,599,0,0,0,0,1,2,0,1,9,0,0,0,861,253,0.12972972972972974,0.9166666666666666
88,0,9,0,80,0,21,0,0,2,0,0,0,1,0,73,0,0,0,0,0,1,0,0,2,0,1,1,203,254,3.8095238095238093,0.1125
64,0,14,0,12,0,64,0,0,2,0,1,1,1,0,40,0,0,0,0,0,1,0,0,10,0,0,0,156,255,0.1875,1.1666666666666667
373,5,21,5,152,4,166,0,0,1,0,0,13,1,0,348,0,0,0,1,0,2,0,0,1,0,0,0,728,256,0.9156626506024096,0.13815789473684212
187,0,0,0,5,0,51,0,0,1,0,0,5,1,0,165,0,0,0,0,0,1,0,0,2,0,0,0,245,257,0.09803921568627451,0.0
76,0,2,0,15,0,15,0,0,1,0,0,5,1,0,62,0,0,0,0,0,1,0,0,0,0,0,0,110,258,1.0,0.13333333333333333
342,3,20,0,329,0,164,0,0,1,0,0,20,2,1,294,0,0,1,0,0,2,0,0,6,0,0,0,861,259,2.0060975609756095,0.060790273556231005
374,0,61,5,458,4,344,0,0,5,0,28,38,3,0,260,0,0,0,0,0,5,0,0,9,0,0,0,1251,260,1.3313953488372092,0.1331877729257642
286,0,23,0,227,1,188,0,0,2,0,0,13,2,0,263,0,0,0,0,0,2,0,0,3,0,0,0,728,261,1.2074468085106382,0.1013215859030837
73,0,3,0,21,0,69,0,0,1,0,3,7,0,1,49,0,0,0,0,0,1,0,0,3,0,0,0,167,262,0.30434782608695654,0.14285714285714285
331,0,28,0,136,1,156,0,0,1,0,0,2,1,0,319,0,0,1,0,1,1,0,1,6,1,0,0,655,263,0.8717948717948718,0.20588235294117646
19,0,14,0,75,0,104,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,214,264,0.7211538461538461,0.18666666666666668
18,0,4,1,72,0,78,0,0,2,0,0,0,1,0,8,0,0,0,0,0,1,0,0,9,0,0,0,176,265,0.9230769230769231,0.05555555555555555
339,0,2,0,1,0,115,0,0,1,0,5,15,1,0,310,0,0,0,0,0,1,0,0,2,0,0,0,459,266,0.008695652173913044,2.0
233,0,18,0,108,0,156,0,0,2,0,0,4,1,2,191,0,0,0,0,0,2,0,0,22,0,0,0,517,267,0.6923076923076923,0.16666666666666666
2,3,11,0,20,0,13,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,268,1.5384615384615385,0.55
31,1,33,4,347,11,399,0,0,4,0,0,20,0,0,0,0,0,1,0,0,6,0,0,3,1,0,0,829,269,0.8696741854636592,0.09510086455331412
713,11,26,19,27,20,308,0,0,1,2,8,44,5,0,612,0,0,2,0,2,3,2,0,0,0,0,1,1131,270,0.08766233766233766,0.9629629629629629
27,0,27,3,100,2,47,0,0,1,0,3,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,207,271,2.127659574468085,0.27
41,4,11,0,97,0,66,0,0,1,1,0,5,1,0,28,0,0,0,0,0,1,0,0,0,1,0,0,222,272,1.4696969696969697,0.1134020618556701
962,0,139,11,1130,9,907,0,0,5,0,1,49,2,0,803,0,0,1,0,0,10,0,0,38,0,0,0,3160,273,1.2458654906284454,0.12300884955752213
23,0,3,0,40,0,52,0,0,1,0,0,2,1,0,9,0,0,0,0,0,1,0,0,4,0,0,0,120,274,0.7692307692307693,0.075
230,0,17,4,87,2,79,0,0,1,0,1,6,0,0,201,0,0,1,0,0,1,0,0,5,1,0,0,421,275,1.1012658227848102,0.19540229885057472
71,0,0,0,19,0,13,0,0,1,0,0,3,0,0,59,0,0,0,0,0,1,0,0,0,0,0,0,104,276,1.4615384615384615,0.0
282,0,23,8,231,5,158,0,0,3,0,0,13,2,0,255,0,0,0,0,0,2,0,0,0,0,0,0,710,277,1.4620253164556962,0.09956709956709957
15,0,3,0,5,0,86,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,278,0.05813953488372093,0.6
67,0,13,0,43,2,66,0,0,2,0,0,1,1,0,52,0,0,0,0,0,1,0,0,0,0,0,0,193,279,0.6515151515151515,0.3023255813953488
108,0,6,0,6,0,74,0,0,1,0,0,2,1,11,83,0,0,0,0,0,1,0,0,3,0,0,0,196,280,0.08108108108108109,1.0
243,0,28,0,18,1,213,0,0,2,0,0,6,1,0,218,0,0,0,0,0,2,0,0,12,0,0,0,505,281,0.08450704225352113,1.5555555555555556
11,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,282,,
125,1,14,0,14,0,113,0,0,1,1,0,0,0,0,114,0,0,0,0,0,2,0,0,9,0,1,1,270,283,0.12389380530973451,1.0
126,0,13,18,23,19,185,0,0,3,0,2,37,3,0,45,0,0,1,0,1,2,0,0,0,1,0,0,388,284,0.12432432432432433,0.5652173913043478
247,1,5,0,5,0,49,0,0,1,0,0,3,1,0,234,0,0,0,0,0,1,0,0,3,0,0,0,308,285,0.10204081632653061,1.0
141,0,22,7,105,4,197,0,0,9,0,1,22,2,0,105,0,0,1,0,0,2,0,0,0,0,1,0,482,286,0.5329949238578681,0.20952380952380953
348,0,27,2,101,1,179,0,0,3,0,0,5,2,1,308,0,0,0,0,0,2,0,0,18,0,0,0,660,287,0.5642458100558659,0.26732673267326734
493,0,27,0,37,0,54,0,0,1,0,0,11,0,0,476,0,0,0,0,0,1,0,0,0,0,0,0,612,288,0.6851851851851852,0.7297297297297297
72,0,4,0,35,0,51,0,0,1,0,0,4,1,0,61,0,0,0,0,0,1,0,0,0,1,0,0,165,289,0.6862745098039216,0.11428571428571428
261,0,16,0,43,0,141,0,0,2,0,0,13,1,2,235,0,1,0,0,0,2,0,0,0,0,0,0,464,290,0.3049645390070922,0.37209302325581395
54,0,4,0,53,0,60,0,0,1,0,0,1,0,0,42,0,0,0,0,0,1,0,0,8,1,0,0,173,291,0.8833333333333333,0.07547169811320754
23,0,12,0,75,0,162,0,0,2,0,0,4,1,1,9,0,0,0,0,0,1,0,0,1,1,0,0,275,292,0.46296296296296297,0.16
161,0,6,1,78,1,78,0,0,1,0,0,1,0,0,144,0,0,0,0,0,1,0,0,7,0,0,0,326,293,1.0,0.07692307692307693
18,0,2,0,2,0,68,0,0,1,0,0,6,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,92,294,0.029411764705882353,1.0
43,0,2,6,27,7,11,0,0,0,0,0,4,1,0,32,0,0,0,0,0,1,0,0,6,0,0,0,97,295,2.4545454545454546,0.07407407407407407
129,0,1,0,2,1,48,0,0,1,0,0,0,1,0,119,0,0,0,0,0,1,0,0,9,0,0,0,183,296,0.041666666666666664,0.5
107,0,28,3,180,2,84,0,1,2,0,0,7,1,1,72,0,0,0,0,0,2,0,0,0,0,0,0,407,297,2.142857142857143,0.15555555555555556
303,3,12,1,14,3,180,0,0,1,1,3,43,1,0,239,0,0,1,1,0,3,0,0,0,0,0,0,518,298,0.07777777777777778,0.8571428571428571
262,0,3,1,3,1,123,0,0,2,0,0,3,3,1,228,0,1,0,0,0,2,0,0,0,0,0,0,399,299,0.024390243902439025,1.0
45,0,64,18,410,9,323,0,0,1,0,0,7,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,869,300,1.2693498452012384,0.15609756097560976
34,0,6,0,5,0,65,0,0,0,0,0,12,1,0,12,0,0,0,0,0,1,0,0,8,1,0,0,112,301,0.07692307692307693,1.2
656,0,50,3,67,2,194,0,0,2,0,0,3,1,0,613,0,0,0,0,0,2,0,0,29,1,0,0,976,302,0.34536082474226804,0.746268656716418
91,0,16,2,117,4,178,0,0,1,0,0,0,1,0,74,0,0,0,0,0,2,0,0,9,1,0,0,411,303,0.6573033707865169,0.13675213675213677
38,0,24,2,134,2,182,0,0,2,0,1,0,1,0,11,0,0,0,0,0,2,0,0,17,0,0,0,384,304,0.7362637362637363,0.1791044776119403
408,0,6,2,13,2,79,0,0,1,0,1,1,1,0,392,0,0,0,0,0,1,0,0,1,0,0,0,512,305,0.16455696202531644,0.46153846153846156
17,0,5,0,78,0,66,0,0,2,0,0,14,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,168,306,1.1818181818181819,0.0641025641025641
222,0,4,1,11,1,61,0,0,1,0,0,4,1,0,212,0,0,0,0,0,1,0,0,5,1,0,0,303,307,0.18032786885245902,0.36363636363636365
337,0,15,2,43,5,132,0,0,0,0,1,17,2,0,306,0,0,0,0,0,2,0,0,4,0,0,0,536,308,0.32575757575757575,0.3488372093023256
45,0,6,0,91,0,103,0,0,1,0,0,3,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,246,309,0.883495145631068,0.06593406593406594
131,0,9,3,21,4,94,0,0,1,0,1,2,1,0,114,0,1,0,0,0,1,0,0,3,0,0,0,265,310,0.22340425531914893,0.42857142857142855
18,0,2,4,5,3,98,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,131,311,0.05102040816326531,0.4
149,4,31,0,175,1,61,1,0,0,0,0,2,3,2,130,0,0,1,1,0,1,0,1,2,0,0,0,425,312,2.8688524590163933,0.17714285714285713
430,0,22,3,294,3,187,0,0,0,0,0,7,1,3,390,0,0,0,0,0,2,0,0,8,0,0,0,940,313,1.572192513368984,0.07482993197278912
42,0,6,0,159,0,59,0,0,1,0,0,1,0,0,22,0,0,0,0,0,1,0,2,5,0,0,0,267,314,2.694915254237288,0.03773584905660377
76,0,32,6,125,7,175,0,0,1,0,2,14,0,0,26,0,0,0,0,0,2,0,0,2,0,1,1,424,315,0.7142857142857143,0.256
339,0,19,2,100,2,153,0,0,1,0,0,1,2,1,320,0,0,0,0,0,2,0,0,15,1,0,0,619,316,0.6535947712418301,0.19
267,0,20,0,92,1,55,0,1,3,0,1,10,2,0,233,0,0,0,0,0,2,0,0,1,0,0,0,441,317,1.6727272727272726,0.21739130434782608
57,0,9,0,9,0,132,0,0,0,0,0,10,1,0,30,0,0,0,0,0,2,0,1,10,0,0,0,208,318,0.06818181818181818,1.0
285,0,9,0,75,1,154,0,0,3,0,0,9,1,0,267,0,0,0,0,0,2,0,0,0,0,0,0,528,319,0.487012987012987,0.12
82,3,4,0,77,0,64,0,0,1,0,0,3,1,0,67,0,0,0,0,0,1,0,0,1,2,0,0,234,320,1.203125,0.05194805194805195
603,0,1,0,8,1,35,0,0,1,0,0,3,2,1,568,0,0,0,0,0,2,0,0,4,0,0,0,650,321,0.22857142857142856,0.125
625,0,7,3,4,2,131,0,0,1,0,0,10,1,0,592,0,0,0,0,0,2,0,0,14,0,0,0,774,322,0.030534351145038167,1.75
525,1,23,7,42,7,139,0,0,3,0,0,5,1,0,492,0,1,0,0,0,2,0,0,5,0,0,0,747,323,0.302158273381295,0.5476190476190477
500,1,96,12,338,7,301,0,0,16,0,1,20,1,0,453,0,0,0,0,0,2,0,0,0,1,0,0,1258,324,1.1229235880398671,0.28402366863905326
134,0,1,0,67,0,62,0,0,1,0,0,2,1,0,123,0,0,0,0,0,1,0,0,4,1,0,0,267,325,1.0806451612903225,0.014925373134328358
168,0,6,9,66,9,25,0,0,1,0,0,3,2,0,142,0,0,0,0,0,2,0,0,5,0,0,0,286,326,2.64,0.09090909090909091
198,0,18,13,73,9,155,0,0,5,0,0,6,1,0,180,1,0,0,0,0,2,0,0,5,0,0,0,470,327,0.47096774193548385,0.2465753424657534
629,1,31,11,134,11,210,0,0,7,0,0,5,1,0,589,0,0,0,0,0,3,0,0,12,0,0,0,1028,328,0.638095238095238,0.23134328358208955
78,0,5,0,11,0,77,0,0,1,0,0,13,1,0,58,0,0,0,0,0,1,0,1,0,0,0,0,173,329,0.14285714285714285,0.45454545454545453
1516,0,53,3,30,3,261,0,0,2,0,0,3,2,0,1455,0,0,0,0,0,2,0,0,0,1,0,0,1870,330,0.11494252873563218,1.7666666666666666
337,0,11,0,131,1,180,0,0,1,0,0,5,1,0,297,0,0,0,0,1,2,0,0,20,0,0,0,662,331,0.7277777777777777,0.08396946564885496
361,0,15,0,145,1,187,0,0,2,0,0,13,1,5,331,0,0,0,0,0,2,0,0,0,0,0,0,712,332,0.7754010695187166,0.10344827586206896
142,0,8,1,128,3,190,0,0,2,0,0,0,2,0,92,0,0,0,0,1,2,0,0,14,0,3,0,478,333,0.6736842105263158,0.0625
13,0,12,0,115,0,56,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10,0,0,0,198,334,2.0535714285714284,0.10434782608695652
294,0,4,2,7,3,183,0,0,0,0,1,13,2,0,265,0,0,0,0,0,2,0,0,12,0,0,0,495,335,0.03825136612021858,0.5714285714285714
81,0,13,1,88,1,32,0,1,1,0,0,22,2,0,41,0,0,0,0,0,2,0,0,0,0,0,0,220,336,2.75,0.14772727272727273
49,0,1,0,6,0,80,0,0,1,0,0,0,0,0,33,0,0,0,0,0,1,0,0,1,0,0,0,137,337,0.075,0.16666666666666666
13,0,4,0,111,0,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,185,338,1.9821428571428572,0.036036036036036036
41,0,34,1,41,2,218,0,0,3,0,0,2,1,0,6,0,0,0,0,0,2,0,0,2,0,0,0,339,339,0.18807339449541285,0.8292682926829268
157,0,10,1,42,0,73,0,0,2,0,0,0,0,0,145,0,0,0,0,0,1,0,0,10,0,0,0,284,340,0.5753424657534246,0.23809523809523808
14,0,6,4,57,4,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,159,341,0.7808219178082192,0.10526315789473684
173,0,3,0,43,0,16,0,0,1,0,0,0,1,2,157,0,0,0,0,0,1,0,0,0,0,0,0,237,342,2.6875,0.06976744186046512
84,2,0,2,225,4,65,0,0,1,0,0,0,1,0,56,0,0,0,0,0,1,0,0,1,0,0,0,384,343,3.4615384615384617,0.0
71,0,0,0,0,0,59,0,0,1,0,0,0,1,0,59,0,0,0,0,0,1,0,0,4,0,0,0,132,344,0.0,
81,0,4,1,38,1,49,0,0,1,0,0,1,0,0,69,0,0,0,0,0,1,0,0,8,1,0,0,176,345,0.7755102040816326,0.10526315789473684
347,0,19,0,113,0,137,0,0,1,0,0,3,1,0,318,0,0,0,0,0,2,0,0,0,0,0,0,618,346,0.8248175182481752,0.168141592920354
450,0,25,3,327,4,216,0,0,2,0,0,3,1,0,418,0,0,0,0,0,2,0,0,6,0,0,0,1027,347,1.5138888888888888,0.0764525993883792
321,0,10,0,11,0,212,0,0,1,0,0,5,1,0,287,0,0,0,0,1,2,0,0,0,0,0,0,556,348,0.05188679245283019,0.9090909090909091
141,0,3,0,90,0,76,0,0,1,0,0,6,1,1,125,0,0,0,0,0,1,0,0,2,0,0,0,312,349,1.1842105263157894,0.03333333333333333
309,0,10,0,5,0,60,0,0,1,0,0,1,1,0,293,0,0,0,0,0,1,0,0,0,1,0,0,387,350,0.08333333333333333,2.0
548,0,10,5,29,4,165,0,0,1,0,0,5,2,1,525,0,0,0,0,0,2,0,0,14,0,0,0,763,351,0.17575757575757575,0.3448275862068966
132,0,8,1,79,0,163,1,0,0,0,0,8,2,0,72,0,1,0,0,0,2,0,0,0,0,0,0,387,352,0.48466257668711654,0.10126582278481013
101,0,37,3,465,2,181,0,0,1,0,0,18,2,0,70,0,0,0,0,0,2,0,0,6,0,0,1,793,353,2.569060773480663,0.07956989247311828
649,0,19,0,17,0,161,0,0,2,0,0,5,1,0,624,0,0,0,0,0,2,0,0,13,0,0,0,848,354,0.10559006211180125,1.1176470588235294
51,0,15,0,97,0,84,0,0,1,0,0,2,1,0,36,0,0,0,0,0,1,0,0,4,0,0,0,249,355,1.1547619047619047,0.15463917525773196
105,0,9,3,24,4,30,0,0,1,0,0,7,1,0,74,0,0,0,0,0,2,0,0,0,0,1,0,178,356,0.8,0.375
